numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
Resolución SBS N° 816-2005,v19.0,Reglamento de Sanciones para entidades supervisadas [Solo Artículo 10 vigente],Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS",06/06/2005,03/06/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpTeaEFa2oXQ09X+zzCIa/El0MgaGgAaiw6ksEzo3DLNkZweFZrmZaRXD8wnFBOJ5F/4/Cop3PsP3DS+ZsO2mcnQQQkvqxDH3LG0ead16DJYw==
Circular AFP-059-2005,v1.0,Precisiones a las condiciones operativas de la Plataforma MELER,Circular,Vigente,SPP,12/05/2005,10/05/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb/WaNi7G+cmVuripHI6pCtAfi5P7ELXL5uRX8/EbrBHVjKn0PLq/SWBgw/x3PdVuLuO9mnFkCrH+KLLIYp5dDFBEBr6aN4o5gRbLu4rMTuXFg==
Resolución SBS N° 734-2005,v1.0,"Sustituye las secciones III, IV y V de los anexos 1, 7 y 8 del Título VII del Compendio de Normas de Superintendencia Reglamentarias del SPP, referido a Prestaciones.",Resolución,Vigente,SPP,12/05/2005,10/05/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrWrRye7fsoOP+ZlQI4kGMBjlqLeWoVIRNfX3aTxzztXyw/DfDW/LHOep2n8wUmduyAC7TLb0/1goDXa0rzjS+C7VgvvlkLTSDJvTZxAyMlJg==
Resolución SBS N° 641-2005,v1.0,"Aprueba el Capítulo XIV, ""Lineamientos sobre las mejores prácticas en la negociación de los instrumentos u operaciones de inversión"". del Titulo VI del Compendio de Normas de Superintendencia Reglamentarias del SPP.",Resolución,Vigente,SPP,21/04/2005,19/04/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrWLfGe4uhW1uWHcszjULklDARFZucJw0wSsbi+hNSSX5HyDt1Mneqb6KNqStQg/FUFnTD4sVdNEIpkf24HOqyadPWaYF50+eGIL6U9vrRjRg==
Circular AFP-058-2005,v1.0,Establece pautas a seguir para la oferta de productos y/o servicios previsionales al interor del SPP y aquellos ofrecidos por terceros.,Circular,Vigente,SPP,31/03/2005,29/03/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb/aKiqurcj4DS9gJZzTpzNmNEwmARP8+llooLKf2jzJIvlb09c11wJ6xO+NVUkuq4rhpa1CzAx7oUujX43kojEyIDMkwyhjv2g8dt3SM+3QtQ==
Circular AFP-057-2005,v1.0,Autorizan a las AFP el uso de INFOBONO como medio de información oficial,Circular,Vigente,SPP,25/03/2005,23/03/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb/YrlBi7s78yibYQ6XIo9yyGZpd/2dpUGXp6xbE1TtzEc3mY/CyWV+DfD17emPtNN2Lc5c6YO/iL38xNHMa0HwI7hT14lzKMRpU5C7my7mCsg==
Circular AFP-056-2005,v1.0,"Modifica el numeral 4.3 de la Circular N° AFP-003-2001, referido a la información que deben dar las AFP a la ONP en el caso de devolución del Bono de Reconocimiento.",Circular,Vigente,SPP,21/03/2005,16/03/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb+/ETM0Qywc9A9AaVMNdY+jWx9TpwUOUhKDLOk9T0HoVPrmUwq1YSBvdtVMacGCNlTWC7MMePBG8ru60Wd51Yn24wMJMdaPfKSAG0eUfEC2xQ==
Resolución SBS N° 435-2005,v6.0,"Aprueba el Titulo IX del Compendio de Normas del SPP, referido a los Manuales de Contabilidad para las Administradoras de Fondos de Pensiones y las Carteras Administradas",Resolución,Vigente,SPP,16/03/2005,15/03/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrP3n5ttJ4Y2hmB5o8FRX5wItc6W9K/Gak36MLUmwa94/hJh2bfdmVsR2VJsdiZ98zgskO9rTP6qYM8kfprMEuhZonp9WBTsVBpzPCusveKDw==
Resolución 352-2005,v1.0,"Modifica artículos de las Normas Complementarias a la elección de directores, gerentes y auditores internos, y amplía la aplicación de dichas normas y el uso del REDIR a las AFP.",Resolución,Vigente,"SF, SS, SPP",04/03/2005,02/03/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqxcbsa6TfSads4fMBln4wy0TXMj9xmwNYpMP3PfLDaWJW+kVqGpOfsQjZsRV3bmSRcKUI6sr+Rff1/lRHg5tUWtE7bcdfKgLLS+3oreK4NZg==
Resolución SBS N° 355-2005,v3.0,Sustituye el Título IV del Compendio de Normas del SPP y modifica artículos relacionados con Traspasos en el Título V del Compendio de Normas del SPP.,Resolución,Vigente,SPP,04/03/2005,02/03/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrNiEG6fj8xeraHn624lDneuYSlAoFlx2j1cbIQQWVCSKazdESaZkKtARuyfS1kaxT1/9ctdE0dvZd6yWnmSuh8dU9203O7rpVtR3mUZ94qRA==
Resolución SBS N° 273-2005,v1.0,"Aprueba disposiciones referidas al Registro de los fondos administrados por las AFP, a las Politicas de Inversiones y los Prospectos Informativos en el nuevo esquema de fondos múltiples",Resolución,Vigente,SPP,15/02/2005,11/02/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervp6+xllLGlCTVzFrfAFqiuWuQDsd16rVhdvyAxIY5KQWGMRe5jHH8mLXeAkltq+S21Ti55DD2vt6h4SdRTOoXAhJVFpueFnk2W+buxhQaTmhA==
Resolución SBS N° 275-2005,v1.0,"Incorpora el Capítulo XIII al Título VI del Compendio de Normas del SPP, referido a la Determinacion de los indicadores de referencia de rentabilidad",Resolución,Vigente,SPP,15/02/2005,11/02/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervozScUcNLPICBrkzIAWqLJI7DkEq+geDQ5WR1QoRMvBQphBRCHiMjRrnJvWhAW92GOE6nhZTvQ/PTkDv0zj7uGINTgxCAFgWexKBdWHMhg+vg==
Resolución SBS N° 114-2005,v1.0,"Aprueba los Requerimientos sobre la Conducta Ética y la Capacidad Profesional de las Personas que participan en el Proceso de Inversión de las Empresas Bancarias, de Seguros y de las Carteras Administradas por las AFP.",Resolución,Vigente,"SF, SS, SPP",25/01/2005,21/01/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpJ6QIz+xxntBFTPVAFHcOpUIG3B5+aYKqxCJjYOsstPNJbk48QJGMiT/UKhWA9u/8UAEPdFCmMFxdCPLF1O2Z81+QX1eWJ+Ptt9sD+6GWlDA==
Circular AFP-055-2005,v1.0,Actualización Capital mínimo AFP año 2005,Circular,Vigente,SPP,17/01/2005,12/01/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb9z8j6gXC/aOsBKTUT3B10Xuf5rB8tWNhsevhmVeAA/BkcYR527BjpYEnUywIEhwUyIciUpeUNRXTQ+qzR4s6E6z+0Rfg/q5rwc8fm2H6J3ZA==
Circular AFP-053-2004,v2.0,Condiciones operativas para el funcionamiento de la Plataforma MELER,Circular,Vigente,SPP,30/12/2004,27/12/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb+LvX1exV2+dc/vJd0dP4t209f8fB/PH3pdvwRCgIfkHJejhroqhxSNWrpQiaJe/4XpAmS1cNRgG1sgdDOM2dlsXLojbDmS2ujVBdqvfGQezA==
Circular AFP-054-2004,v1.0,Tratamiento de las desigualdades en el pago de planillas de aportes previsionales en el SPP. AFP,Circular,Vigente,SPP,30/12/2004,27/12/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb8G4zVdijlquFRJ2TOPU+cUIiLpjYr4jiYYbwaVI1fX+EeGjoJcppUnY7CeYsscmzpAJJDL4PP2QhsbPmugSPVtWx65a25LstrHkC7n5wxkFA==
Resolución SBS N° 2082-2004,v1.0,"Sustituye artículos del Título V del Compendio de Normas del SPP: 83°, 89°, 94°, 97° 98°, 99°, 101°, 108°, 120°, 121°, 124°, 127°, 132° 133°, 134°, 135°, 136°, 139° , 160°, e incorpora: 89A°, 136A°, 137B°, 137C° y disposiciones finales, para regular el tema de Fondo Puente y modificar las normas sobre aportes voluntarios.",Resolución,Vigente,SPP,30/12/2004,27/12/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66CbDc21bQWqfe7DYRktqx2SVYIleq0Xts4BAtCBiETEw4ZDQZKLyPSdxgEPL833ffe6MXQUOhly0oH18Hg71mCieuIWpgs7YSz/yVs/zKSRpaM96fFRT8Qz72jQQpmCqxg==
Resolución SBS N° 2083-2004,v1.0,"Modifican Titulo V y el Titulo IX del Compendio de normas del SPP referida a precisiones en la la aplicación de la desigualdad mínima, en aquellos aspectos que tiene relación directa con los valores mínimos de diferencias en las cuentas de Retenciones y Retribuciones de las Planillas de Pago de Aportes Previsionales de las AFP",Resolución,Vigente,SPP,30/12/2004,27/12/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66CbDc21bQWqfe7DYRktqx2TP/CdnIe8KOJLIspcQiSdhmwsTJZ0Ndn8Y5ZizaE8S64o36gZ+h6lp916Yge3lj4Q6sCTRnd29e1JHNsSkss9WXuEew4GOUYGsnoj+38uMOw==
Circular AFP-050-2004,v1.0,Precisiones en la condición de afiliados pasivos en el SPP.,Circular,Vigente,SPP,25/11/2004,23/11/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb9nyozL2J7TWiYawaHNTaqF0n46Jt/sH0x0aMfS1zWot8d06GpZqffPHgcU1N9nvNh4rzkm3JjHh9oKeDXU/p7oH/fBjGY6wzD5tm3fWmo7Yw==
Resolución SBS N° 1913-2004,v2.0,"Normas complementarias a la elección de Directores, Gerentes y Auditores Internos",Resolución,Vigente,"SF, SS, SPP",25/11/2004,23/11/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66CbDc21bQWqfe7DYRktqx2SbT/GjUHTOS8wxfoTESSEPEke1Zy2cNCeGJ4mx1jEBmQMnaDHgklzY8zhanjcQghepLAtMMv3H72D3mTqcmYsuDwnyyV2yc20RAwIlnkZFIg==
Resolución SBS N° 1750-2004,v2.0,"Aprueba el Procedimiento Operativo para solicitar la desafiliación del SPP de aquellos ex trabajadores afiliados a una AFP comprendidos bajo los alcances de la Disposición Complementaria y Final Única de la Ley N° 28299, modificatoria de la Ley Nº 27803",Resolución,Vigente,SPP,28/10/2004,26/10/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66CbDc21bQWqfe7DYRktqx2ReTgxFNcsNCB37Gt616bVSnLd8bPBlwDCyboiIZkX1kiP43bx/qFcFycTPWGU9NAwDWctpirSy9HOhKfo69IM016aG6VhcfDZGMSE6wE+VDQ==
Resolución SBS N° 1748-2004,v1.0,"Incorpora los artículos 77a°, 77b°, 77c°, 77d°, 77e°, 77f°, 77g° y 77h° al Título VI del Compendio de Normas del SPP",Resolución,Vigente,SPP,28/10/2004,25/10/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66CbDc21bQWqfe7DYRktqx2TSrPR6O5bbO5/OtezbYAe5WDvBstJ84ZJ4zlvjVCdGgOf4KdD7zLauK9JaQziBcm0tK5Oe0ENJkCbADckmZ3cz0crDjqTgsVZ90aTt54ZOxA==
Resolución SBS N° 1749-2004,v1.0,"Aprueba el Capítulo XII, la Décimo Quinta y Décimo Sexta Disposición Final y Transitoria del Título VI del Compendio de Normas del SPP referidos a los Costos, Gastos y Comisiones Generados por las Inversiones Realizadas en Instrumentos u Operaciones de Inversión",Resolución,Vigente,SPP,28/10/2004,25/10/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66CbDc21bQWqfe7DYRktqx2Sgy+c6mQqElxjiquViXTAG16iLpfDFI57NH2vjMAc2idVZQtMPQCgnPv6ZQmLidES9+Vgk8VuzA+wl3nacpjpocf9KTUpI766fVdgILRwNwQ==
Resolución SBS N° 1738-2004,v1.0,"Incorporan Subcapitulo XI ""Contratos de Forwards en Moneda"" en el Capítulo III del Título VI del Compendio de Normas del SPP",Resolución,Vigente,SPP,20/10/2004,18/10/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66CbDc21bQWqfe7DYRktqx2Tejnoz59Ajk17/PnzVHo0CpM0pc2EVbql6W4Eeongs/diH/sfoUK62jwdJvxWHk7SAJNP272LocUAnwW+IN+IZWJBJx4Qjw01F5DCPrrxWGA==
Circular AFP-049-2004,v3.0,Procedimiento operativo aplicable a las AFP de origen y de destino en el proceso de traspaso de un afiliado en el SPP por medio presencial o remoto,Circular,Vigente,SPP,20/09/2004,17/09/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb+ez0tcm/GDo6tuuPRrneUnIhr2Kz5QxMBJx7QCAHdYRHcJ7/FKl7BGBds0QemauJHqsySaH7nv7jC044QvTZGDpzO4wkAaioEkCh4sJy8bQw==
Resolución SBS N° 1582-2004,v1.0,"Sustituye artículos 26º, 28º, 31º y 32º del Título V del Compendio de Normas del SPP, referido a Afiliación y Aportes, e incorpora el artículo 28Aº (Traspasos presenciales y por internet)",Resolución,Vigente,SPP,20/09/2004,17/09/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqOT/61cJATTdSYbtYauK2v6WWGc9XimyWnWR2xiMZwPGFLFDjw+zaJx54uKEWwDFCGlSrAtlmMIyflpkp773f6aAyTbF9S10hMHJCIm2AqjQ==
Resolución SBS N° 1583-2004,v1.0,Sustituye el Capítulo III del Título III del Compendio de Normas del SPP sobre esquemas de reducción de comisiones y compromisos de permanencia en las AFP.,Resolución,Vigente,SPP,20/09/2004,17/09/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqzGVLgqt1yMGh9eWHTg8R3DcOvDLneQvvhWfhGAEgwYXCV6fku6KfAKQ6u/QiflmOeWSvyANmps5gTH5nmTBnwJmhP2PC4ilS+RgOsHZa0jA==
Circular AFP-047-2004,v1.0,Aspectos mínimos que debe comprender la evaluación del sistema de prevención del lavado de activos por parte de la Unidad de Auditoría Interna (UAI) de cada AFP.,Circular,Vigente,SPP,17/09/2004,14/09/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb/pJ7mlc5NYl+C58DygOk51M2q4J26EpkXHvdUaN4V1Z6JzIW3q03HgfsoM6gI2sFx2HBNu5eIRQnX+R/Q+m9IBwQZLsdYNofXXAfmVwGhGvA==
Circular AFP-045-2004,v1.0,"Reporte de Información para el Concurso de Selección para la Administración de los Riesgos de Invalidez, Sobrevivencia y Gastos de Sepelio en el Sistema Privado de Pensiones.",Circular,Vigente,SPP,09/08/2004,06/08/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb80XR17YGMw5vDD7laKmE3QqaAtvZsy7GC7XOetUuZ+UEVG0ZsRCzK9QWlT/1hEE4Yf+7As7EJD7fkZqHQGzGMFmbW6Uxs196z6iJZRqoi0eA==
Resolución SBS N° 1314-2004,v1.0,Modifican el Título VII del Compendio de Normas se Superintendencia Reglamentarias del SPP,Resolución,Vigente,SPP,09/08/2004,06/08/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqLnekDVq2OTNEFsdpx3HM0X7qi6DMcwmOPDPYWJS0huZ35o7PYA6dfAN9w+3AeyrRi6oysqSPLqkTfBdzrNPipf7NFmU4NIftEUwZg3CE7rw==
Resolución SBS N° 1315-2004,v1.0,Crean el sistema denominado Mercado Electrónico de Retiros y Rentas del SPP,Resolución,Vigente,SPP,09/08/2004,06/08/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoJu/GiOjntEpdvgf1GKvNafgP1IdqCMVHr7FgUCMNYfrh9xx+L0EUGxHzn4kXhUS2Cs+FtdTK8XSBrHQ5Dr32oOPEYi3o16R7VmgsV7Td2fg==
Resolución SBS N° 1266-2004,v1.0,Modifica varios artículos de los Títulos V y IX del Compendio de Normas del SPP,Resolución,Vigente,SPP,25/07/2004,23/07/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervouMCd3sFhXIbi2XM7Lng67GBX68BM2AONUkhr5rP9qi+trAGYcsJgCcTTBSLu8aOz8JdCzAv3FSp+GeTKmsDgB6sbmxAEfVaf99pVvghUkdw==
Resolución SBS N° 0668-2004,v1.0,"Incorpora el subcapítulo XI "" Normas complementarias relativas a la transferencia de fondos de pensiones del capítulo II del Título V del Compendio",Resolución,Vigente,SPP,08/05/2004,05/05/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoRQDL6pntgQBdbg2uujt8OrunYMjPfHmGN2aZw77fFCss2GH7TBezym3wC6VV4yH+FPcqqtH5ELwXJOjw+EXVneEIaRXWzMXyoG82hV/FazA==
Circular AFP-043-2004,v1.0,Establece las modalidades de negociación de los Depósitos a Plazo y Certificados de Depósito a Plazo con los recursos de las Carteras Administradas,Circular,Vigente,SPP,07/05/2004,04/05/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb8wrwLJ5iTYAAdUQl0JWdsaKQa6rV75nih6Iqtp2prZl9iHFfbmu42XOznbrZe1CH/UvXCjWfwOv4Bf6Xql4AEMN7nSqD6pkbWCIWP6EQ291g==
Resolución SBS N° 660-2004,v1.0,"Modifica la 13ra. DFT del Título VI e incorpora el artículo 15A al Título VIII del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones, referidos a Inversiones y Registro.",Resolución,Vigente,SPP,07/05/2004,04/05/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervq0ExsBdjY4uvHQQOIFdB/ED6xwVOYoVsG+tHX0Ke3+lfPSaeNrGe/3NyEZ26headah+hRcZgYntLTabCF76J1wjEZUs9vtzvrFbpJWBZSL/Q==
Resolución SBS N° 0661-2004,v1.0,Sustituye artículos del Título VI y del Título X del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones,Resolución,Vigente,SPP,07/05/2004,04/05/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervq0Dsj1b32DdJ8mu7RMCFWIF/nyUolN4p5c7GeI1VkLGEzOXUDhu5Kr3HbP4PuQtUdUa1Bz+vU863XySWi4P54qCZNkKEdLA7wXsZNZhtrKFQ==
Resolución SBS N° 643-2004,v1.0,Sustituye el Subcapítulo X del Capítulo III del Título VI del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones. También se sustituye el subcapítulo III del Capítulo VI del Titulo X del Compendio de Normas del SPP.,Resolución,Vigente,SPP,03/05/2004,29/04/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoDfzAmaVTqcy6/alH2NwMtPwy2ANo6vJTzb7f4hXN14O9lIjkgSH/vhJX22RPdQ3qmg6jtkdZbLuRr+/v+98e2KcIhVQXMMPtUNIv4TjAwtA==
"Circular AFP-042-2004, S-0608-2004",v1.0,"Información que deben proporcionar las Administradoras Privadas de Fondos de Pensiones para el cálculo de las reservas técnicas del Seguro de Invalidez, Sobrevivencia y Gastos de Sepelio.",Circular,Vigente,"SS, SPP",01/05/2004,28/04/2004,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66ErfvO2F85MtwgyyDGaT+fDDSLWLIHyhJfll+yrsI3wvKXyscdV/K+N6vamwVfsBlTLwUP7umf2KfVOWJne89OxYUWwVACWS05iplHlFQuZqW+Zuhl+Eu5Y9lkx96Mym3A==
